MONIT_STATION_SEQ_NO,DTRSQQ_CODE,COUNTY_CODE,COUNTY_NAME,WBIC,OFFICIAL_WATERBODY_NAME,REGION_CODE,WSHED_CODE,GMU_CODE,WMU_CODE,HUC_CODE,ECO_REGION_CODE,STREAM_ORDER_NO,NATURAL_COMMUNITY,TEMPERATURE_CLASS,HYDRO_ID,CALC_LL_LAT_DD_AMT,CALC_LL_LONG_DD_AMT
11979637,NA,66,Washburn,2689800,Totagatic River,NO,SC19,SC,SC,07030002,50,5,COOL-WARM MAINSTEM,Cool,600090801,46.06917,-92.00889
33527425,415010741,42,Monroe,1294300,Unnamed,WC,LW24,CW,LW,07070004,52,2,COOL-COLD HEADWATER,Cool-Cold,200057772,43.79162,-90.4127
33527412,415010832,42,Monroe,1294300,Unnamed,WC,LW24,CW,LW,07070004,52,2,COOL-COLD HEADWATER,Cool-Cold,200057772,43.791676,-90.41075
33529031,223061312,27,Jackson,1792500,Pigeon Creek,WC,BT04,BT,BT,07040005,52,3,COOL-COLD HEADWATER,Cool-Cold,200105310,44.47877,-91.05067
33528996,221052522,27,Jackson,1705700,Papoose Creek,WC,BR04,BT,BR,07040007,52,1,COOL-COLD HEADWATER,Cool-Cold,200087416,44.27542,-90.93857
33528970,219050744,27,Jackson,1690100,Unnamed,WC,BR03,BT,BR,07040007,52,2,COOL-COLD HEADWATER,Cool-Cold,200076696,44.12912,-91.017876
11418,219072814,62,Trempealeau,1686900,Hardies Creek,WC,BR01,BT,BR,07040007,52,3,COOL-COLD HEADWATER,Cool-Cold,200073595,44.094673,-91.21389
33528756,219061914,27,Jackson,1688300,Wilson Creek,WC,BR03,BT,BR,07040007,52,3,COOL-COLD HEADWATER,Cool-Cold,200074362,44.11056,-91.13623
33528716,219061723,27,Jackson,1688300,Wilson Creek,WC,BR03,BT,BR,07040007,52,1,COOL-COLD HEADWATER,Cool-Cold,200075637,44.12271,-91.13046
33492048,216013224,42,Monroe,1202900,Sleighton Creek,WC,LW06,LW,LW,07070006,52,3,COOL-COLD HEADWATER,Cool-Cold,200058771,43.82077,-90.52501
33492037,215010733,42,Monroe,1202100,Unnamed,WC,LW06,LW,LW,07070006,52,1,COLDWATER,Cold,200058058,43.786007,-90.54824
101032,225162821,48,Pierce,2440300,Rush River,WC,LC22,LC,LC,07040001,52,"5, 5",COOL-COLD MAINSTEM,Cool,"600044247, 200211104",44.627148,-92.331856
8058684,205012011,22,Grant,954600,Crow Br,SC,GP02,GP,GP,07060003,52,3,COOL-COLD HEADWATER,Cool-Cold,200017583,42.897762,-90.509636
21640,247101431,16,Douglas,2861800,Bois Brule River,NO,LS04,NA,LS,04010301,50,NA,NA,NA,600091245,46.5505156,-91.5889928
22683,230052922,9,Chippewa,2154500,Yellow River,WC,LC19,NA,LC,07050005,50,5,COOL-WARM MAINSTEM,Cool-Warm,"600090325, 200143128",45.0575644,-91.0232443
46505746,407220423,41,Milwaukee,15000,Milwaukee River,SE,MI02,MI,MI,04040003,53,NA,LARGE RIVER,Warm,600090458,43.0966,-87.9025
46505918,241172522,7,Burnett,2601400,Saint Croix River,NO,SC14,SC,SC,07030001,NA,NA,NA,NA,600091259,46.0111,-92.4438
37757495,232172923,49,Polk,2614000,Apple River,NO,SC04,SC,SC,07030005,51,5,LARGE RIVER,Warm,"600029091, 200155095",45.232216,-92.506714
153567,238143044,7,Burnett,2656600,North Fork Clam River,NO,SC13,SC,SC,07030001,51,"5, 5",COOL-WARM MAINSTEM,Cool-Warm,200178520,45.7411,-92.1393
52754846,237142212,7,Burnett,2663300,South Fork Clam River,NO,SC13,SC,SC,07030001,51,2,COOL-COLD MAINSTEM,Cool-Cold,200175739,45.68341,-92.07823
103506,NA,3,Barron,2094800,Pokegama Creek,NO,LC08,UC,LC,07050007,50,4,COOL-COLD MAINSTEM,Cool-Cold,200163260,45.445137,-91.656204
52755636,240131622,66,Washburn,2708600,Casey Creek,NO,SC19,SC,SC,07030002,50,3,COOL-WARM MAINSTEM,Cool-Warm,200187370,45.95601,-91.99317
52794743,233163324,49,Polk,2614000,Apple River,NO,SC04,SC,SC,07030005,51,5,WARM MAINSTEM,Warm,"200158476, 600025714",45.304516,-92.359314
18880024,NA,64,Vilas,1179900,Wisconsin River,NO,UW42,HW,UW,07070001,50,NA,LARGE RIVER,COOL,600010656,45.9036,-89.32153
47436271,436082734,44,Oneida,1179900,Wisconsin River,NO,UW33,HW,UW,07070001,50,NA,LARGE RIVER,COOL,600090357,45.5703,-89.4807
59046524,403210121,52,Racine,4900,East Branch Root River Canal,SE,SE03,RP,SE,04040002,54,2,NA,NA,NA,42.75665,-87.968575
18605656,NA,52,Racine,4900,East Branch Root River Canal,SE,SE03,RP,SE,04040002,54,2,COOL-COLD HEADWATER,Cool-Cold,200011816,42.727894,-87.98199
7364,405213411,41,Milwaukee,4300,Root River Canal,SE,SE03,RP,SE,04040002,53,4,COOL-COLD HEADWATER,Cool-Cold,200016022,42.8544703,-87.9924178
59046215,405211513,41,Milwaukee,5550,Legend Creek,SE,SE03,RP,SE,04040002,53,2,COOL-WARM HEADWATER,Cool-Warm,200018462,42.896744,-87.99952
58855142,406213441,41,Milwaukee,6000,Dale Creek,SE,SE03,RP,SE,04040002,53,2,COOL-WARM HEADWATER,Cool-Warm,200208669,42.935684,-87.99321
57846883,406212032,41,Milwaukee,7635,Unnamed,SE,SE03,RP,SE,04040002,53,2,COOL-WARM HEADWATER,Cool-Warm,200021414,42.96576,-88.04748
100216,405212941,41,Milwaukee,5100,Ryan Creek,SE,SE03,RP,SE,04040002,53,"2, 2",COOL-WARM HEADWATER,Cool-Warm,200016703,42.864624,-88.031105
57846826,405223434,41,Milwaukee,3385,Unnamed,SE,SE03,RP,SE,04040002,53,3,COOL-WARM HEADWATER,Cool-Warm,200015580,42.84278,-87.88494
57846803,404221832,52,Racine,5038857,Unnamed,SE,SE03,RP,SE,04040002,54,2,NA,NA,200013778,42.80726,-87.952
10116386,404220422,52,Racine,2900,Root River,SE,SE03,RP,SE,04040002,53,5,COOL-WARM MAINSTEM,Cool,600077586,42.84282,-87.91025
57253826,405210422,41,Milwaukee,6200,Unnamed,SE,SE03,RP,SE,04040002,53,3,COOL-WARM HEADWATER,Cool-Warm,200019872,42.92976,-88.02633
8095448,238073533,58,Sawyer,2050000,Chippewa River,NO,UC19,UC,UC,07050001,50,5,LARGE RIVER,Warm,"200177722, 600091262",45.7289174,-91.2118181
27127359,NA,55,Rusk,2370400,Big Weirgor Creek,NO,UC19,UC,UC,07050001,50,4,COOL-COLD MAINSTEM,Cool-Cold,200171386,45.591354,-91.21363
10002,233061343,55,Rusk,2217100,Main Creek,NO,UC05,UC,UC,07050004,50,NA,COOL-WARM MAINSTEM,Cool,"600025666, 600022249",45.3359011,-91.0548951
9974,235073044,55,Rusk,2366600,Devils Creek,NO,UC17,UC,UC,07050001,50,4,COOL-COLD MAINSTEM,Cool-Cold,200166122,45.4822919,-91.2801513
49664087,439010714,51,Price,2231200,South Fork Flambeau River,NO,UC10,UC,UC,07050003,50,4,COOL-WARM MAINSTEM,Cool,600090847,45.87858,-90.39657
48066671,238010642,51,Price,2249100,Smith Creek,NO,UC08,UC,UC,07050003,50,2,COOL-WARM HEADWATER,Cool-Warm,200180879,45.801685,-90.541885
46888903,432030441,61,Taylor,1465700,Porky Creek,NO,CW26,HW,CW,07070002,50,1,COOL-WARM HEADWATER,Cool-Warm,200156594,45.285503,-90.10741
49893345,430012821,61,Taylor,1759100,Unnamed,NO,BR12,BT,BR,07040007,51,2,COOL-COLD HEADWATER,Cool-Cold,200144455,45.060898,-90.38796
48066297,234091423,55,Rusk,2358700,Unnamed,NO,UC17,UC,UC,07050001,50,2,COOL-COLD HEADWATER,Cool-Cold,200164062,45.430637,-91.45732
46888948,240042434,58,Sawyer,2383700,Unnamed,NO,UC19,UC,UC,07050001,50,1,COOL-COLD HEADWATER,Cool-Cold,200186033,45.92914,-90.811676
48066787,234061131,55,Rusk,5005928,Unnamed,NO,UC07,UC,UC,07050002,50,2,COOL-WARM HEADWATER,Cool-Warm,200164750,45.442764,-91.08051
51641704,248050812,4,Bayfield,2886500,Unnamed,NO,LS07,LS,LS,04010301,50,2,COLDWATER,Cold,200205502,46.659065,-91.020706
46888930,241100943,66,Washburn,2722200,Unnamed,NO,SC21,SC,SC,07030002,50,1,COLDWATER,Cold,200189956,46.044598,-91.62474
51641812,241102821,66,Washburn,2721700,Chippanazie Creek,NO,SC21,SC,SC,07030002,50,2,COOL-WARM MAINSTEM,Cool-Warm,200211337,46.008957,-91.6261
9971,235081314,55,Rusk,2366700,Alder Creek,NO,UC17,UC,UC,07050001,50,2,COLDWATER,Cold,200168022,45.5167039,-91.2987234
49664338,234021321,51,Price,2214000,Hobbles Creek,NO,UC03,UC,UC,07050004,50,3,COOL-WARM HEADWATER,Cool-Warm,200164145,45.43502,-90.56961
50693354,431012943,61,Taylor,5008508,Unnamed,NO,BR13,BT,BR,07040007,51,1,MACROINVERTEBRATE,Cool-Warm,200148008,45.1336,-90.383804
50693412,432020323,61,Taylor,1467400,Silvernagle Creek,NO,CW26,HW,CW,07070002,51,2,COOL-WARM HEADWATER,Cool-Warm,200156360,45.289246,-90.22902
57035701,433032233,61,Taylor,5006801,Unnamed,NO,CW26,HW,CW,07070002,50,1,COOL-COLD HEADWATER,Cool-Cold,200158584,45.324432,-90.1056
56479894,405211424,41,Milwaukee,5300,Unnamed,SE,SE03,RP,SE,04040002,53,3,COOL-WARM HEADWATER,Cool-Warm,200018636,42.897,-87.983055
13369,422141144,69,Waupaca,241300,Wolf River,NE,WR04,WR,WR,04030202,51,NA,NA,NA,600091253,44.3902877,-88.7572254
13428,422130113,69,Waupaca,272400,Little Wolf River,NE,WR04,WR,WR,04030202,51,NA,WARM MAINSTEM,WARM,"600085002, 600018209",44.4126,-88.86513
103084,404111014,54,Rock,798300,Yahara River,SC,LR06,LR,LR,07090002,53,"5, 5",WARM MAINSTEM,Warm,"600089730, 200014180",42.82651,-89.1725
47436324,412081211,11,Columbia,1179900,Wisconsin River,SC,LW21,LW,LW,07070003,53,NA,NA,NA,600090610,43.5384,-89.4875
27293311,NA,57,Sauk,1271100,Baraboo River,SC,LW22,LW,LW,07070004,52,NA,LARGE RIVER,Warm,600068314,43.5291,-90.0112
46505847,227133444,17,Dunn,2063500,Red Cedar River,WC,LC04,LC,LC,07050007,52,NA,LARGE RIVER,Warm,600091877,44.7734,-91.9338
46505771,225132132,47,Pepin,2050000,Chippewa River,WC,LC03,LC,LC,07050005,52,NA,NA,NA,600091241,44.63088,-91.96974
46505828,231072523,9,Chippewa,2050000,Chippewa River,WC,LC21,LC,LC,07050005,51,NA,NA,NA,600090322,45.1444,-91.1903
47436334,224023314,10,Clark,1676700,Black River,WC,BR09,BT,BR,07040007,51,NA,COOL-WARM HEADWATER,Cool,600091876,44.516823,-90.6238
18614383,NA,32,La Crosse,1676700,Black River,WC,BR01,BT,BR,07040007,52,NA,NA,NA,600091857,44.06133,-91.29187
20740874,403210312,52,Racine,4500,West Branch Root River Canal,SE,SE03,RP,SE,04040002,54,4,COOL-COLD HEADWATER,Cool-Cold,200012572,42.757076,-87.99875
101484,405223144,41,Milwaukee,2900,Root River,SE,SE03,RP,SE,04040002,53,"5, 5",COOL-WARM MAINSTEM,Cool,"600077586, 200212231",42.84537,-87.93384
7359,405212244,41,Milwaukee,2900,Root River,SE,SE03,RP,SE,04040002,53,4,COOL-WARM MAINSTEM,Cool-Warm,200211600,42.872692,-87.99488
50316,404212612,52,Racine,4900,East Branch Root River Canal,SE,SE03,RP,SE,04040002,54,2,COOL-COLD HEADWATER,Cool-Cold,200012964,42.7861327,-87.9805822
7358,406213312,41,Milwaukee,2900,Root River,SE,SE03,RP,SE,04040002,53,3,COOL-WARM HEADWATER,Cool-Warm,200020620,42.94477,-88.01412
48059088,411210334,46,Ozaukee,15000,Milwaukee River,SE,MI02,MI,MI,04040003,53,5,WARM MAINSTEM,Warm,"200042783, 600090458",43.440395,-87.97174
48280843,410211023,46,Ozaukee,21300,Cedar Creek,SE,MI04,MI,MI,04040003,53,4,WARM MAINSTEM,Warm,"200037202, 600071344",43.344433,-88.00448
33492348,411201511,67,Washington,15000,Milwaukee River,SE,MI06,MI,MI,04040003,53,5,COOL-WARM MAINSTEM,Cool,"200040967, 600090373",43.4239,-88.08191
48280677,410201444,67,Washington,22900,Cedarburg Creek,SE,MI04,MI,MI,04040003,53,2,COOL-WARM HEADWATER,Cool-Warm,200036395,43.324417,-88.083954
46511620,410193221,67,Washington,853400,Coney River,SE,UR09,UR,UR,07090001,53,2,COOL-WARM HEADWATER,Cool-Warm,200035113,43.294746,-88.27245
49881526,410183424,67,Washington,853800,Ashippun River,SE,UR10,UR,UR,07090001,53,2,COOL-COLD HEADWATER,Cool-Cold,200034776,43.29156,-88.354485
41171819,415200141,60,Sheboygan,53400,Mullet River,SE,SH05,SH,SH,04030101,53,2,COOL-WARM HEADWATER,Cool-Warm,200058600,43.797314,-88.041275
48280862,412220543,46,Ozaukee,51400,Unnamed,SE,SH04,SH,SH,04030101,53,2,COOL-WARM HEADWATER,Cool-Warm,200046817,43.529438,-87.88829
46511654,413222122,60,Sheboygan,51900,Unnamed,SE,SH04,SH,SH,04030101,53,1,COOL-COLD HEADWATER,Cool-Cold,200049177,43.5868,-87.87722
46681522,415210224,60,Sheboygan,56500,Unnamed,SE,SH03,SH,SH,04030101,53,2,COOL-WARM HEADWATER,Cool-Warm,200058811,43.801216,-87.954666
46681576,415210224,60,Sheboygan,56400,Otter Creek,SE,SH03,SH,SH,04030101,53,1,COOL-WARM HEADWATER,Cool-Warm,200058796,43.801136,-87.95465
54251781,225171542,48,Pierce,2445000,Isabelle Creek,WC,LC23,LC,LC,07040001,52,4,COLDWATER,Cold,200118600,44.650085,-92.42687
46681729,416212344,60,Sheboygan,56500,Unnamed,SE,SH03,SH,SH,04030101,53,1,COOL-COLD HEADWATER,Cool-Cold,200060431,43.833836,-87.9456
46716188,416222212,60,Sheboygan,62500,Fisher Creek,SE,SH06,SH,SH,04030101,53,2,COOL-COLD HEADWATER,Cool-Cold,200061155,43.847275,-87.84712
46717550,416222841,60,Sheboygan,62600,Unnamed,SE,SH06,SH,SH,04030101,53,2,COOL-WARM HEADWATER,Cool-Warm,200060003,43.82571,-87.86133
46716161,416222334,60,Sheboygan,62500,Fisher Creek,SE,SH06,SH,SH,04030101,53,2,COOL-COLD HEADWATER,Cool-Cold,200060628,43.833897,-87.832924
50661,416222631,60,Sheboygan,62600,Unnamed,SE,SH06,SH,SH,04030101,53,2,COOL-COLD HEADWATER,Cool-Cold,200059947,43.82611,-87.83422
103644,225182012,48,Pierce,2447000,Trimbelle River,WC,LC23,LC,LC,07040001,52,"4, 4",COLDWATER,Cold,"200118227, 600042245",44.643276,-92.58581
46715811,416222643,60,Sheboygan,62500,Fisher Creek,SE,SH06,SH,SH,04030101,53,3,COOL-COLD HEADWATER,Cool-Cold,200059584,43.82059,-87.82918
46681664,416213524,60,Sheboygan,56500,Unnamed,SE,SH03,SH,SH,04030101,53,2,COOL-COLD HEADWATER,Cool-Cold,200059519,43.81192,-87.95441
102507,415210244,60,Sheboygan,56400,Otter Creek,SE,SH03,SH,SH,04030101,53,2,COOL-WARM HEADWATER,Cool,"200058333, 200058330",43.792526,-87.94321
46714640,415211211,60,Sheboygan,56400,Otter Creek,SE,SH03,SH,SH,04030101,53,3,COOL-WARM HEADWATER,Cool-Warm,200058282,43.78898,-87.92192
49230107,407073214,13,Dane,875300,Sugar River,SC,SP15,GP,SP,07090004,52,2,COOL-COLD HEADWATER,Cool-Cold,200023954,43.03954,-89.68241
52348553,422073412,50,Portage,1389600,Fourmile Creek,WC,CW10,CW,CW,07070003,51,3,COLDWATER,Cold,200094863,44.35193,-89.6531
46329946,409122211,13,Dane,840900,Unnamed,SC,UR02,UR,UR,07090001,53,1,COOL-WARM HEADWATER,Cool-Warm,200032847,43.238506,-89.04848
46329845,407141044,28,Jefferson,5035656,Unnamed,SC,UR01,UR,UR,07090001,53,1,COOL-WARM HEADWATER,Cool-Warm,200026006,43.079365,-88.81767
46322626,413151913,14,Dodge,868400,Plum Creek,SC,UR12,UR,UR,07090001,53,3,COOL-WARM HEADWATER,Cool-Warm,200210852,43.585926,-88.75084
46321654,411162413,14,Dodge,859150,Unnamed,SC,UR08,UR,UR,07090001,53,1,COOL-COLD HEADWATER,Cool-Cold,200040217,43.408512,-88.53202
46322613,412150622,14,Dodge,867800,Unnamed,SC,UR12,UR,UR,07090001,53,2,COOL-WARM HEADWATER,Cool-Warm,200046789,43.54566,-88.76257
46329772,410142443,14,Dodge,832100,Casper Creek,SC,UR03,UR,UR,07090001,53,3,COOL-WARM HEADWATER,Cool-Warm,200035515,43.31416,-88.78303
46329984,413111113,11,Columbia,117900,Fox River,SC,UF15,UF,UF,04030201,53,2,COOL-COLD MAINSTEM,Cool-Cold,200050043,43.62259,-89.15735
46329812,411112544,11,Columbia,843700,Babcock Creek,SC,UR06,UR,UR,07090001,53,2,COOL-WARM HEADWATER,Cool-Warm,200038383,43.38543,-89.12994
46869678,412120521,11,Columbia,1267500,North Branch Duck Creek,SC,LW20,LW,LW,07070005,53,2,COLDWATER,Cold,200046640,43.54394,-89.09988
53193588,442123213,64,Vilas,1602800,Unnamed,NO,UW46,HW,UW,07070001,50,1,COOL-WARM HEADWATER,Cool-Warm,200191022,46.07667,-89.02356
4550,408011131,25,Iowa,1220000,Morrey Creek,SC,LW11,LW,LW,07070005,52,3,COOL-COLD MAINSTEM,Cool-Cold,200030517,43.182938,-90.342
22088127,NA,25,Iowa,1240100,Rush Creek,SC,LW11,LW,LW,07070005,52,4,COOL-COLD MAINSTEM,Cool-Cold,200028340,43.146458,-90.13688
26011806,NA,38,Marinette,515500,Peshtigo River,NE,GB10,UG,GB,04030105,50,6,LARGE RIVER,Cool,"200155185, 600091248",45.232468,-88.01341
46681620,410082242,11,Columbia,1262200,Unnamed,SC,LW19,LW,LW,07070005,53,1,COLDWATER,Cold,200035678,43.32875,-89.530495
101867,433231742,38,Marinette,609000,Menominee River,NE,GB13,NA,GB,04030108,NA,6,NA,NA,"600090378, 200211218",45.3254332,-87.6621787
46511005,407051433,25,Iowa,1250900,Unnamed,SC,LW15,LW,LW,07070005,52,2,COLDWATER,Cold,200025578,43.075035,-89.876945
53180307,411063531,57,Sauk,1259400,Unnamed,SC,LW16,LW,LW,07070005,52,1,COLDWATER,Cold,200038326,43.384228,-89.753235
26518876,NA,64,Vilas,1623000,Pioneer Creek,NO,UW45,HW,UW,07070001,50,3,WARM MAINSTEM,Warm,200189972,46.05352,-89.25583
53180100,441102323,64,Vilas,1623000,Pioneer Creek,NO,UW45,HW,UW,07070001,50,3,WARM MAINSTEM,Warm,200189280,46.022346,-89.222595
37485555,442092542,64,Vilas,1624800,Tamarack Creek,NO,UW45,HW,UW,07070001,50,2,COOL-WARM MAINSTEM,Cool,600006443,46.090378,-89.31278
19296227,NA,64,Vilas,1624800,Tamarack Creek,NO,UW45,HW,UW,07070001,50,2,COOL-WARM MAINSTEM,Cool-Warm,200191791,46.109833,-89.32478
26211733,NA,64,Vilas,1628900,Portage Creek,NO,UW45,HW,UW,07070001,50,2,WARM MAINSTEM,Warm,200191707,46.102695,-89.24556
33490571,434043344,35,Lincoln,1500500,East Fork New Wood River,NO,UW32,HW,UW,07070002,50,2,COOL-COLD HEADWATER,Cool-Cold,200160574,45.38196,-89.981964
5753,431050232,35,Lincoln,1494700,Copper River,NO,UW31,HW,UW,07070002,51,5,COOL-WARM MAINSTEM,Cool-Warm,200151710,45.197052,-89.8373
18614243,219082143,62,Trempealeau,"1679200, 1677500","Beaver Creek, Unnamed",WC,BR02,NA,BR,07040007,52,5,COOL-WARM MAINSTEM,Cool-Warm,"600090709, 200073831",44.1002882,-91.3418891
49887719,407192711,68,Waukesha,771700,Pewaukee River,SE,FX07,IF,FX,07120006,53,4,WARM MAINSTEM,Warm,200024821,43.04619,-88.22599
48059837,408190544,68,Waukesha,813500,Bark River,SE,LR13,LR,LR,07090002,53,2,COOL-WARM MAINSTEM,Cool-Warm,200030299,43.179314,-88.26275
10116112,406191721,68,Waukesha,771300,Pebble Creek,SE,FX07,IF,FX,07120006,53,4,COOL-COLD MAINSTEM,Cool-Cold,200022458,42.98851,-88.27834
9569,403210914,52,Racine,4800,Unnamed,SE,SE03,RP,SE,04040002,54,1,COOL-COLD HEADWATER,Cool-Cold,200010633,42.7355817,-88.0152439
7322,405210511,41,Milwaukee,6200,Unnamed,SE,SE03,RP,SE,04040002,53,2,COOL-WARM HEADWATER,Cool-Warm,200019866,42.9297676,-88.028931
7362,NA,41,Milwaukee,6200,Unnamed,SE,SE03,RP,SE,04040002,53,2,COOL-WARM HEADWATER,Cool-Warm,200019547,42.922436,-88.036026
7325,405210343,41,Milwaukee,2900,Root River,SE,SE03,RP,SE,04040002,53,4,COOL-WARM HEADWATER,Cool-Warm,200019300,42.9159637,-87.9970969
7360,405212743,41,Milwaukee,2900,Root River,SE,SE03,RP,SE,04040002,53,4,COOL-WARM MAINSTEM,Cool,"200016433, 600013961",42.8581099,-87.9977366
100392,404222511,52,Racine,2900,Root River,SE,SE03,RP,SE,04040002,54,5,COOL-WARM MAINSTEM,Cool,"200212213, 600091123",42.782665,-87.83768
7321,406211911,41,Milwaukee,2900,Root River,SE,SE03,RP,SE,04040002,53,3,COOL-WARM HEADWATER,Cool-Warm,200022197,42.9733282,-88.0499363
7323,405213522,41,Milwaukee,2900,Root River,SE,SE03,RP,SE,04040002,53,NA,COOL-WARM MAINSTEM,Cool,600077301,42.855533,-87.9909725
9555,404221422,52,Racine,2900,Root River,SE,SE03,RP,SE,04040002,54,NA,COOL-WARM MAINSTEM,COOL,"600091123, 600086470",42.8137445,-87.871956
9570,404222612,52,Racine,2900,Root River,SE,SE03,RP,SE,04040002,54,5,COOL-WARM MAINSTEM,Cool,"200211041, 600091123",42.7846624,-87.8649721
9571,NA,52,Racine,4500,West Branch Root River Canal,SE,SE03,RP,SE,04040002,54,4,COOL-COLD HEADWATER,Cool,"200012962, 600027923",42.78621,-87.98816
9590,403212832,52,Racine,4500,West Branch Root River Canal,SE,SE03,RP,SE,04040002,54,2,COOL-COLD HEADWATER,Cool-Cold,200008490,42.6897201,-88.0322299
9566,NA,52,Racine,4300,Root River Canal,SE,SE03,RP,SE,04040002,53,4,COOL-COLD MAINSTEM,Cool,"600077607, 200014846",42.829826,-87.99886
101451,404212322,52,Racine,4300,Root River Canal,SE,SE03,RP,SE,04040002,53,"4, 4",COOL-COLD HEADWATER,Cool-Cold,200013783,42.800304,-87.99246
50066,403230831,52,Racine,2900,Root River,SE,SE03,RP,SE,04040002,54,5,WARM MAINSTEM,Warm,"200211592, 600091123",42.7310771,-87.8089169
102557,404221431,52,Racine,2900,Root River,SE,SE03,RP,SE,04040002,54,5,COOL-WARM MAINSTEM,Cool,"200013881, 600091123",42.805332,-87.86934
9564,404212711,52,Racine,4600,Raymond Creek,SE,SE03,RP,SE,04040002,54,2,COOL-COLD HEADWATER,Cool-Cold,200012921,42.7861928,-87.9952658
9563,404211212,52,Racine,3600,Unnamed,SE,SE03,RP,SE,04040002,53,2,COLDWATER,Cold,200014874,42.8296473,-87.959611
9562,404220513,52,Racine,3500,Husher Creek,SE,SE03,RP,SE,04040002,53,3,COOL-COLD HEADWATER,Cool-Cold,200015338,42.836933,-87.91958
9559,404223542,52,Racine,3100,Hoods Creek,SE,SE03,RP,SE,04040002,54,2,COOL-COLD HEADWATER,Cool-Cold,200012289,42.7593272,-87.8634452
9558,403221742,52,Racine,3100,Hoods Creek,SE,SE03,RP,SE,04040002,54,2,COOL-COLD HEADWATER,Cool-Cold,200010491,42.7200493,-87.9235778
9560,403220412,52,Racine,3100,Hoods Creek,SE,SE03,RP,SE,04040002,54,2,COOL-COLD HEADWATER,Cool-Cold,200011453,42.7547461,-87.9022245
9561,404222634,52,Racine,3100,Hoods Creek,SE,SE03,RP,SE,04040002,54,2,COOL-COLD HEADWATER,Cool-Cold,200012289,42.7727312,-87.866331
151669,410030712,57,Sauk,1234600,Bear Creek,SC,LW14,LW,LW,07070005,52,4,COOL-COLD MAINSTEM,Cool-Cold,200037000,43.362713,-90.17736
46681728,408050521,57,Sauk,1248200,Unnamed,SC,LW16,LW,LW,07070005,52,2,COOL-COLD HEADWATER,Cool-Cold,200030913,43.203373,-89.93195
46718390,206040733,22,Grant,5036378,Unnamed,SC,LW01,LW,LW,07070005,52,1,COLDWATER,Cold,200023392,43.006012,-90.89877
48063908,207020112,22,Grant,1211400,Pleasant Valley Creek,SC,LW09,LW,LW,07070005,52,3,COLDWATER,Cold,200027181,43.11844,-90.55698
48752470,209020923,53,Richland,1208700,O'Connor Br,SC,LW08,LW,LW,07070005,52,2,COOL-COLD HEADWATER,Cool-Cold,200033624,43.271194,-90.62603
46869331,413021034,57,Sauk,5029360,Unnamed,SC,LW23,LW,LW,07070004,52,1,COLDWATER,Cold,200049404,43.61233,-90.24347
47445958,407031424,25,Iowa,1240100,Rush Creek,SC,LW11,LW,LW,07070005,52,3,COLDWATER,Cold,200025727,43.083637,-90.103264
21985095,NA,25,Iowa,1211000,Blue River,SC,LW09,LW,LW,07070005,52,"3, 3",COOL-COLD MAINSTEM,Cool-Cold,200022524,43.00454,-90.40727
42031163,207011534,22,Grant,1211000,Blue River,SC,LW09,LW,LW,07070005,52,4,COOL-COLD MAINSTEM,Cool-Cold,200025644,43.076244,-90.4833
49224513,406011713,25,Iowa,1211000,Blue River,SC,LW09,LW,LW,07070005,52,3,COOL-COLD HEADWATER,Cool-Cold,200021936,42.99575,-90.3949
21930253,NA,22,Grant,1211000,Blue River,SC,LW09,LW,LW,07070005,52,4,COOL-COLD MAINSTEM,Cool-Cold,200023227,43.01888,-90.455795
41169372,405162843,28,Jefferson,819100,Spring Creek,SC,LR15,LR,LR,07090002,53,1,WARM HEADWATER,Warm,200015940,42.857758,-88.609474
104174,405162033,28,Jefferson,819100,Spring Creek,SC,LR15,LR,LR,07090002,53,3,COOL-WARM HEADWATER,Cool-Warm,200016812,42.87381,-88.63957
49881457,405163221,28,Jefferson,819400,Unnamed,SC,LR15,LR,LR,07090002,53,3,COOL-COLD HEADWATER,Cool-Cold,200015805,42.85699,-88.634605
49880677,405163211,28,Jefferson,819600,Unnamed,SC,LR15,LR,LR,07090002,53,1,COOL-WARM HEADWATER,Cool-Warm,200015924,42.857006,-88.6218
49879788,405162931,28,Jefferson,819100,Spring Creek,SC,LR15,LR,LR,07090002,53,3,COOL-WARM HEADWATER,Cool-Warm,200016289,42.862114,-88.6313
46900132,403071141,23,Green,881400,West Branch Little Sugar River,SC,SP14,GP,SP,07090004,52,4,COLDWATER,Cold,200010142,42.745857,-89.62256
4229,404061314,23,Green,881900,Hefty Creek,SC,SP14,GP,SP,07090004,52,2,COOL-COLD HEADWATER,Cool-Cold,200013779,42.824135,-89.720406
46331900,406132833,28,Jefferson,813000,Unnamed,SC,LR11,LR,LR,07090002,53,1,WARM HEADWATER,Warm,200020016,42.95112,-88.97389
46881238,407111423,13,Dane,808800,Koshkonong Creek,SC,LR12,LR,LR,07090002,53,3,COOL-WARM MAINSTEM,Cool-Warm,200025512,43.072876,-89.165474
46521085,205053242,22,Grant,959100,Unnamed,SC,GP04,GP,GP,07060003,52,2,COOL-COLD HEADWATER,Cool-Cold,200016079,42.86531,-90.98694
46331807,406090911,13,Dane,804400,Unnamed,SC,LR08,LR,LR,07090002,53,2,COOL-COLD HEADWATER,Cool-Cold,200023263,43.01428,-89.428375
